"datetime";"ipsrc";"ipdst";"dstport";"proto";"action";"policyid"
"2023-03-06 15:22:25";"192.168.56.1";"10.188.10.10";"50210";"TCP";"Deny";"34"
"2023-03-06 15:22:25";"192.168.56.1";"10.188.10.10";"47622";"TCP";"Deny";"34"
"2023-03-06 15:22:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 15:22:25";"10.188.0.1";"10.188.10.10";"45111";"UDP";"Permit";"6"
"2023-03-06 15:22:25";"192.168.56.1";"10.188.10.10";"50466";"TCP";"Deny";"34"
"2023-03-06 15:22:25";"192.168.56.1";"10.188.10.10";"50466";"TCP";"Deny";"34"
"2023-03-06 15:22:26";"192.168.56.1";"10.188.10.10";"50466";"TCP";"Deny";"34"
"2023-03-06 15:22:27";"192.168.56.1";"10.188.10.10";"50210";"TCP";"Deny";"34"
"2023-03-06 15:22:28";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:29";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:30";"192.168.56.1";"10.188.10.10";"50466";"TCP";"Deny";"34"
"2023-03-06 15:22:31";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:32";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:33";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:34";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:35";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:36";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:22:37";"192.168.56.1";"10.188.10.10";"50468";"TCP";"Deny";"34"
"2023-03-06 15:23:22";"192.168.56.1";"10.188.10.10";"62544";"TCP";"Deny";"34"
"2023-03-06 15:23:22";"10.188.0.1";"10.188.10.10";"44212";"UDP";"Permit";"6"
"2023-03-06 15:23:22";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:22";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 15:23:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 15:23:24";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:24";"192.168.56.1";"10.188.10.10";"62544";"TCP";"Deny";"34"
"2023-03-06 15:23:26";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:26";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:28";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:28";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:30";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:30";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:31";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:32";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:33";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:34";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:35";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:36";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 15:23:37";"192.168.56.1";"10.188.10.10";"62802";"TCP";"Deny";"34"
"2023-03-06 15:23:38";"192.168.56.1";"10.188.10.10";"62800";"TCP";"Deny";"34"
"2023-03-06 20:46:33";;;;;;
"2023-03-06 21:06:33";;;;;;
"2023-03-06 16:12:02";"192.168.56.1";"10.188.10.10";"63298";"TCP";"Deny";"34"
"2023-03-06 16:17:51";"10.188.0.1";"10.188.10.10";"43813";"UDP";"Permit";"6"
"2023-03-06 16:17:51";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:17:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:17:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:17:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:17:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:17:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:20:35";"10.188.0.1";"10.188.10.10";"49119";"UDP";"Permit";"6"
"2023-03-06 16:20:35";"10.0.0.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:20:35";"192.168.4.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:20:35";"172.156.2.26";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:20:35";"192.168.1.0";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:20:35";"10.10.1.101";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:20:35";"10.0.0.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:20:35";"192.168.4.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:20:35";"172.156.2.26";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:20:35";"192.168.1.0";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:20:35";"10.10.1.101";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:21:53";"10.188.0.1";"10.188.10.10";"58447";"UDP";"Permit";"6"
"2023-03-06 16:21:54";"48.79.228.87";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:21:54";"30.7.123.230";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:21:54";"162.155.33.214";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:21:54";"31.135.166.100";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:21:54";"3.183.191.167";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:21:54";"48.79.228.87";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:21:54";"30.7.123.230";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:21:54";"162.155.33.214";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:21:54";"31.135.166.100";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:21:54";"3.183.191.167";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:24:53";"10.188.0.1";"10.188.10.10";"52021";"UDP";"Permit";"6"
"2023-03-06 16:24:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:24:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:24:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:24:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:24:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:24:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:27:43";"10.188.0.1";"10.188.10.10";"56061";"UDP";"Permit";"6"
"2023-03-06 16:27:43";"10.0.0.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:27:43";"192.168.4.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:27:43";"172.156.2.26";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:27:43";"192.168.1.0";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:27:43";"10.10.1.101";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:27:43";"10.0.0.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:27:43";"192.168.4.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:27:43";"172.156.2.26";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:27:43";"192.168.1.0";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:27:43";"10.10.1.101";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:25";"8.8.8.8";"10.188.10.10";"44862";"UDP";"Permit";"6"
"2023-03-06 16:30:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:30:25";"13.107.5.93";"10.188.10.10";"49992";"TCP";"Deny";"34"
"2023-03-06 16:30:25";"13.107.5.93";"10.188.10.10";"49992";"TCP";"Deny";"34"
"2023-03-06 16:30:25";"13.107.5.93";"10.188.10.10";"49992";"TCP";"Deny";"34"
"2023-03-06 16:30:25";"13.107.5.93";"10.188.10.10";"49992";"TCP";"Deny";"34"
"2023-03-06 16:30:27";"8.8.8.8";"10.188.10.10";"52277";"UDP";"Permit";"6"
"2023-03-06 16:30:27";"152.199.19.160";"10.188.10.10";"38676";"TCP";"Deny";"34"
"2023-03-06 16:30:28";"8.8.8.8";"10.188.10.10";"35029";"UDP";"Permit";"6"
"2023-03-06 16:30:28";"8.8.8.8";"10.188.10.10";"36123";"UDP";"Permit";"6"
"2023-03-06 16:30:28";"8.8.4.4";"10.188.10.10";"49536";"TCP";"Deny";"34"
"2023-03-06 16:30:28";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:28";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:28";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:28";"8.8.4.4";"10.188.10.10";"49536";"TCP";"Deny";"34"
"2023-03-06 16:30:29";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:29";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:30:30";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:31";"8.8.8.8";"10.188.10.10";"56683";"UDP";"Permit";"6"
"2023-03-06 16:30:31";"8.8.8.8";"10.188.10.10";"56683";"UDP";"Permit";"6"
"2023-03-06 16:30:31";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:30:31";"20.189.173.4";"10.188.10.10";"34274";"TCP";"Deny";"34"
"2023-03-06 16:30:32";"20.189.173.4";"10.188.10.10";"34274";"TCP";"Deny";"34"
"2023-03-06 16:30:33";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:33";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:33";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:33";"8.8.8.8";"10.188.10.10";"36827";"UDP";"Permit";"6"
"2023-03-06 16:30:33";"8.8.8.8";"10.188.10.10";"39089";"UDP";"Permit";"6"
"2023-03-06 16:30:33";"20.50.201.200";"10.188.10.10";"44610";"TCP";"Deny";"34"
"2023-03-06 16:30:34";"8.8.8.8";"10.188.10.10";"46614";"UDP";"Permit";"6"
"2023-03-06 16:30:34";"104.208.16.88";"10.188.10.10";"50668";"TCP";"Deny";"34"
"2023-03-06 16:30:35";"104.208.16.88";"10.188.10.10";"50668";"TCP";"Deny";"34"
"2023-03-06 16:30:40";"152.199.19.161";"10.188.10.10";"50042";"TCP";"Deny";"34"
"2023-03-06 16:30:40";"13.107.5.93";"10.188.10.10";"49992";"TCP";"Deny";"34"
"2023-03-06 16:30:41";"152.199.19.160";"10.188.10.10";"38676";"TCP";"Deny";"34"
"2023-03-06 16:30:41";"13.107.42.18";"10.188.10.10";"50262";"TCP";"Deny";"34"
"2023-03-06 16:30:41";"8.8.8.8";"10.188.10.10";"43068";"TCP";"Deny";"34"
"2023-03-06 16:30:54";"10.188.0.1";"10.188.10.10";"53637";"UDP";"Permit";"6"
"2023-03-06 16:30:54";"10.0.0.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:54";"192.168.4.1";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:54";"172.156.2.26";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:54";"192.168.1.0";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:54";"10.10.1.101";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:30:54";"10.0.0.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:30:54";"192.168.4.1";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:30:54";"172.156.2.26";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:30:54";"192.168.1.0";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:30:54";"10.10.1.101";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:36:03";"8.8.8.8";"10.188.10.10";"51576";"UDP";"Permit";"6"
"2023-03-06 16:36:03";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:03";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:03";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:03";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:03";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:05";"8.8.8.8";"10.188.10.10";"54396";"UDP";"Permit";"6"
"2023-03-06 16:36:05";"8.8.8.8";"10.188.10.10";"43515";"UDP";"Permit";"6"
"2023-03-06 16:36:05";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:05";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:36:05";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:05";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:05";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:06";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:36:06";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:06";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:07";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:36:07";"8.8.8.8";"10.188.10.10";"59200";"UDP";"Permit";"6"
"2023-03-06 16:36:08";"52.182.143.211";"10.188.10.10";"46716";"TCP";"Deny";"34"
"2023-03-06 16:36:08";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:08";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:08";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:09";"13.107.42.18";"10.188.10.10";"54590";"TCP";"Deny";"34"
"2023-03-06 16:36:09";"8.8.4.4";"10.188.10.10";"52443";"UDP";"Permit";"6"
"2023-03-06 16:36:10";"8.8.8.8";"10.188.10.10";"47825";"UDP";"Permit";"6"
"2023-03-06 16:36:10";"52.178.17.3";"10.188.10.10";"38628";"TCP";"Deny";"34"
"2023-03-06 16:36:11";"52.182.143.211";"10.188.10.10";"46732";"TCP";"Deny";"34"
"2023-03-06 16:36:12";"8.8.8.8";"10.188.10.10";"60119";"UDP";"Permit";"6"
"2023-03-06 16:36:12";"8.8.8.8";"10.188.10.10";"60119";"UDP";"Permit";"6"
"2023-03-06 16:36:12";"20.50.80.209";"10.188.10.10";"41540";"TCP";"Deny";"34"
"2023-03-06 16:36:19";"8.8.8.8";"10.188.10.10";"53171";"UDP";"Permit";"6"
"2023-03-06 16:36:19";"8.8.8.8";"10.188.10.10";"53171";"UDP";"Permit";"6"
"2023-03-06 16:36:19";"13.69.116.104";"10.188.10.10";"47266";"TCP";"Deny";"34"
"2023-03-06 16:36:19";"13.69.116.104";"10.188.10.10";"47266";"TCP";"Deny";"34"
"2023-03-06 16:36:19";"13.69.116.104";"10.188.10.10";"47266";"TCP";"Deny";"34"
"2023-03-06 16:36:19";"13.69.116.104";"10.188.10.10";"47266";"TCP";"Deny";"34"
"2023-03-06 16:36:19";"13.69.116.104";"10.188.10.10";"47266";"TCP";"Deny";"34"
"2023-03-06 16:36:31";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:36:31";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:31";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:31";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:32";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:32";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:33";"8.8.8.8";"10.188.10.10";"48516";"UDP";"Permit";"6"
"2023-03-06 16:36:33";"8.8.8.8";"10.188.10.10";"48516";"UDP";"Permit";"6"
"2023-03-06 16:36:33";"20.44.10.123";"10.188.10.10";"46878";"TCP";"Deny";"34"
"2023-03-06 16:36:48";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:36:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:49";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:49";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:49";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:52";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:36:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:54";"13.107.42.18";"10.188.10.10";"54590";"TCP";"Deny";"34"
"2023-03-06 16:36:56";"152.199.19.161";"10.188.10.10";"36906";"TCP";"Deny";"34"
"2023-03-06 16:36:56";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:36:56";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:15";"8.8.8.8";"10.188.10.10";"49703";"UDP";"Permit";"6"
"2023-03-06 16:37:15";"8.8.8.8";"10.188.10.10";"49703";"UDP";"Permit";"6"
"2023-03-06 16:37:15";"52.182.143.210";"10.188.10.10";"34750";"TCP";"Deny";"34"
"2023-03-06 16:37:15";"52.182.143.210";"10.188.10.10";"34750";"TCP";"Deny";"34"
"2023-03-06 16:37:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:16";"52.182.143.210";"10.188.10.10";"34750";"TCP";"Deny";"34"
"2023-03-06 16:37:16";"52.182.143.210";"10.188.10.10";"34750";"TCP";"Deny";"34"
"2023-03-06 16:37:35";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:37:35";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:35";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:35";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:37";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:37:39";"13.107.42.18";"10.188.10.10";"54590";"TCP";"Deny";"34"
"2023-03-06 16:37:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:37:41";"152.199.19.161";"10.188.10.10";"36906";"TCP";"Deny";"34"
"2023-03-06 16:37:41";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:01";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:38:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:03";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:08";"13.107.5.93";"10.188.10.10";"56098";"TCP";"Deny";"34"
"2023-03-06 16:38:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:09";"10.188.0.1";"10.188.10.10";"37334";"UDP";"Permit";"6"
"2023-03-06 16:38:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:15";"13.107.42.18";"10.188.10.10";"54590";"TCP";"Deny";"34"
"2023-03-06 16:38:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:16";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:22";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:38:22";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:22";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:22";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:26";"152.199.19.161";"10.188.10.10";"36906";"TCP";"Deny";"34"
"2023-03-06 16:38:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:42";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:38:42";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:42";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:38:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:07";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:39:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:10";"152.199.19.161";"10.188.10.10";"36906";"TCP";"Deny";"34"
"2023-03-06 16:39:10";"152.199.19.161";"10.188.10.10";"36906";"TCP";"Deny";"34"
"2023-03-06 16:39:27";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:39:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:52";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:39:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:39:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:02";"10.188.0.1";"10.188.10.10";"55226";"UDP";"Permit";"6"
"2023-03-06 16:40:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:02";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:03";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:03";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:06";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:40:06";"8.8.8.8";"10.188.10.10";"32816";"TCP";"Deny";"34"
"2023-03-06 16:40:06";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:12";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
